ability_id,version_identifier,flavor_text
31,ruby-sapphire,Draws electrical moves.
31,scarlet-violet,"The Pokémon draws in all Electric-type moves. Instead of taking damage from them, its Sp. Atk stat is boosted."
31,sun-moon,"The Pokémon draws in all Electric-type moves. Instead of being hit by Electric-type moves, it boosts its Sp. Atk."
31,sword-shield,"The Pokémon draws in all Electric-type moves. Instead of being hit by Electric-type moves, it boosts its Sp. Atk."
31,ultra-sun-ultra-moon,"The Pokémon draws in all Electric-type moves. Instead of being hit by Electric-type moves, it boosts its Sp. Atk."
31,x-y,Draws in all Electric-type moves to boost its Sp. Atk stat.
32,black-2-white-2,Boosts the likelihood of added effects appearing.
32,black-white,Boosts the likelihood of added effects appearing.
32,diamond-pearl,Boosts the likelihood of added effects appearing.
32,emerald,Promotes added effects.
32,firered-leafgreen,Promotes added effects.
32,heartgold-soulsilver,Boosts the likelihood of added effects appearing.
32,lets-go-pikachu-lets-go-eevee,Boosts the likelihood of additional effects occurring when attacking.
32,omega-ruby-alpha-sapphire,Boosts the likelihood of additional effects occurring.
32,platinum,Boosts the likelihood of added effects appearing.
32,ruby-sapphire,Promotes added effects.
32,scarlet-violet,Raises the likelihood of additional effects occurring when the Pokémon uses its moves.
32,sun-moon,Boosts the likelihood of additional effects occurring when attacking.
32,sword-shield,Boosts the likelihood of additional effects occurring when attacking.
32,ultra-sun-ultra-moon,Boosts the likelihood of additional effects occurring when attacking.
32,x-y,Boosts the likelihood of additional effects occurring.
33,black-2-white-2,Boosts the Pokémon’s Speed in rain.
33,black-white,Boosts the Pokémon’s Speed in rain.
33,diamond-pearl,Boosts the Pokémon’s Speed in rain.
33,emerald,Raises SPEED in rain.
33,firered-leafgreen,Raises SPEED in rain.
33,heartgold-soulsilver,Boosts the Pokémon’s Speed in rain.
33,lets-go-pikachu-lets-go-eevee,Boosts the Pokémon’s Speed stat in rain.
33,omega-ruby-alpha-sapphire,Boosts the Pokémon’s Speed stat in rain.
33,platinum,Boosts the Pokémon’s Speed in rain.
33,ruby-sapphire,Raises SPEED in rain.
33,scarlet-violet,Boosts the Pokémon's Speed stat in rain.
33,sun-moon,Boosts the Pokémon’s Speed stat in rain.
33,sword-shield,Boosts the Pokémon’s Speed stat in rain.
33,ultra-sun-ultra-moon,Boosts the Pokémon’s Speed stat in rain.
33,x-y,Boosts the Pokémon’s Speed stat in rain.
34,black-2-white-2,Boosts the Pokémon’s Speed in sunshine.
34,black-white,Boosts the Pokémon’s Speed in sunshine.
34,diamond-pearl,Boosts the Pokémon’s Speed in sunshine.
34,emerald,Raises SPEED in sunshine.
34,firered-leafgreen,Raises SPEED in sunshine.
34,heartgold-soulsilver,Boosts the Pokémon’s Speed in sunshine.
34,lets-go-pikachu-lets-go-eevee,Boosts the Pokémon’s Speed stat in harsh sunlight.
34,omega-ruby-alpha-sapphire,Boosts the Pokémon’s Speed stat in sunshine.
34,platinum,Boosts the Pokémon’s Speed in sunshine.
34,ruby-sapphire,Raises SPEED in sunshine.
34,scarlet-violet,Boosts the Pokémon's Speed stat in harsh sunlight.
34,sun-moon,Boosts the Pokémon’s Speed stat in sunshine.
34,sword-shield,Boosts the Pokémon’s Speed stat in harsh sunlight.
34,ultra-sun-ultra-moon,Boosts the Pokémon’s Speed stat in harsh sunlight.
34,x-y,Boosts the Pokémon’s Speed stat in sunshine.
35,black-2-white-2,Raises the likelihood of meeting wild Pokémon.
35,black-white,Raises the likelihood of meeting wild Pokémon.
35,diamond-pearl,Raises the likelihood of meeting wild Pokémon.
35,emerald,Encounter rate increases.
35,firered-leafgreen,Encounter rate increases.
35,heartgold-soulsilver,Raises the likelihood of meeting wild Pokémon.
35,lets-go-pikachu-lets-go-eevee,Raises the likelihood of meeting wild Pokémon by illuminating the surroundings.
35,omega-ruby-alpha-sapphire,Raises the likelihood of meeting wild Pokémon.
35,platinum,Raises the likelihood of meeting wild Pokémon.
35,ruby-sapphire,Encounter rate increases.
35,sun-moon,Raises the likelihood of meeting wild Pokémon by illuminating the surroundings.
35,sword-shield,Raises the likelihood of meeting wild Pokémon by illuminating the surroundings.
35,the-teal-mask,"By illuminating its surroundings, the Pokémon prevents its accuracy from being lowered."
35,ultra-sun-ultra-moon,Raises the likelihood of meeting wild Pokémon by illuminating the surroundings.
35,x-y,Raises the likelihood of meeting wild Pokémon.
36,black-2-white-2,The Pokémon copies a foe’s Ability.
36,black-white,The Pokémon copies a foe’s Ability.
36,diamond-pearl,The Pokémon copies the foe’s ability.
36,emerald,Copies special ability.
36,firered-leafgreen,Copies special ability.
36,heartgold-soulsilver,The Pokémon copies the foe’s ability.
36,lets-go-pikachu-lets-go-eevee,"When it enters a battle, the Pokémon copies an opposing Pokémon’s Ability."
36,omega-ruby-alpha-sapphire,The Pokémon copies an opposing Pokémon’s Ability.
36,platinum,The Pokémon copies the foe’s ability.
36,ruby-sapphire,Copies special ability.
36,scarlet-violet,"When it enters a battle, the Pokémon copies an opposing Pokémon's Ability."
36,sun-moon,"When it enters a battle, the Pokémon copies an opposing Pokémon’s Ability."
36,sword-shield,"When it enters a battle, the Pokémon copies an opposing Pokémon’s Ability."
36,ultra-sun-ultra-moon,"When it enters a battle, the Pokémon copies an opposing Pokémon’s Ability."
36,x-y,The Pokémon copies an opposing Pokémon’s Ability.
37,black-2-white-2,Raises the Pokémon’s Attack stat.
37,black-white,Raises the Pokémon’s Attack stat.
37,diamond-pearl,Raises the Pokémon’s Attack stat.
37,emerald,Raises ATTACK.
37,firered-leafgreen,Raises ATTACK.
37,heartgold-soulsilver,Raises the Pokémon’s Attack stat.
37,lets-go-pikachu-lets-go-eevee,Doubles the Pokémon’s Attack stat.
37,omega-ruby-alpha-sapphire,Boosts the Pokémon’s Attack stat.
37,platinum,Raises the Pokémon’s Attack stat.
37,ruby-sapphire,Raises ATTACK.
37,scarlet-violet,Doubles the Pokémon's Attack stat.
37,sun-moon,Doubles the Pokémon’s Attack stat.
37,sword-shield,Doubles the Pokémon’s Attack stat.
37,ultra-sun-ultra-moon,Doubles the Pokémon’s Attack stat.
37,x-y,Boosts the Pokémon’s Attack stat.
38,black-2-white-2,Contact with the Pokémon may poison the attacker.
38,black-white,Contact with the Pokémon may poison the attacker.
38,diamond-pearl,Contact with the Pokémon may poison the foe.
38,emerald,Poisons foe on contact.
38,firered-leafgreen,Poisons foe on contact.
38,heartgold-soulsilver,Contact with the Pokémon may poison the foe.
38,lets-go-pikachu-lets-go-eevee,Contact with the Pokémon may poison the attacker.
38,omega-ruby-alpha-sapphire,Contact with the Pokémon may poison the attacker.
38,platinum,Contact with the Pokémon may poison the foe.
38,ruby-sapphire,Poisons foe on contact.
38,scarlet-violet,Contact with the Pokémon may poison the attacker.
38,sun-moon,Contact with the Pokémon may poison the attacker.
38,sword-shield,Contact with the Pokémon may poison the attacker.
38,ultra-sun-ultra-moon,Contact with the Pokémon may poison the attacker.
38,x-y,Contact with the Pokémon may poison the attacker.
39,black-2-white-2,The Pokémon is protected from flinching.
39,black-white,The Pokémon is protected from flinching.
39,diamond-pearl,The Pokémon is protected from flinching.
39,emerald,Prevents flinching.
39,firered-leafgreen,Prevents flinching.
39,heartgold-soulsilver,The Pokémon is protected from flinching.
39,lets-go-pikachu-lets-go-eevee,"The Pokémon’s intensely focused, and that protects the Pokémon from flinching."
39,omega-ruby-alpha-sapphire,Protects the Pokémon from flinching.
39,platinum,The Pokémon is protected from flinching.
39,ruby-sapphire,Prevents flinching.
39,scarlet-violet,The Pokémon's intense focus prevents it from flinching or being affected by Intimidate.
39,sun-moon,"The Pokémon’s intensely focused, and that protects the Pokémon from flinching."
39,sword-shield,"The Pokémon’s intensely focused, and that protects the Pokémon from flinching."
39,ultra-sun-ultra-moon,"The Pokémon’s intensely focused, and that protects the Pokémon from flinching."
39,x-y,Protects the Pokémon from flinching.
40,black-2-white-2,Prevents the Pokémon from becoming frozen.
40,black-white,Prevents the Pokémon from becoming frozen.
40,diamond-pearl,Prevents the Pokémon from becoming frozen.
40,emerald,Prevents freezing.
40,firered-leafgreen,Prevents freezing.
40,heartgold-soulsilver,Prevents the Pokémon from becoming frozen.
40,lets-go-pikachu-lets-go-eevee,"The Pokémon is covered with hot magma, which prevents the Pokémon from becoming frozen."
40,omega-ruby-alpha-sapphire,Prevents the Pokémon from becoming frozen.
40,platinum,Prevents the Pokémon from becoming frozen.
40,ruby-sapphire,Prevents freezing.
40,scarlet-violet,The Pokémon’s hot magma coating prevents it from being frozen.
40,sun-moon,"The Pokémon is covered with hot magma, which prevents the Pokémon from becoming frozen."
40,sword-shield,"The Pokémon is covered with hot magma, which prevents the Pokémon from becoming frozen."
40,ultra-sun-ultra-moon,"The Pokémon is covered with hot magma, which prevents the Pokémon from becoming frozen."
40,x-y,Prevents the Pokémon from becoming frozen.
41,black-2-white-2,Prevents the Pokémon from getting a burn.
41,black-white,Prevents the Pokémon from getting a burn.
41,diamond-pearl,Prevents the Pokémon from getting a burn.
41,emerald,Prevents burns.
41,firered-leafgreen,Prevents burns.
41,heartgold-soulsilver,Prevents the Pokémon from getting a burn.
41,lets-go-pikachu-lets-go-eevee,"The Pokémon is covered with a water veil, which prevents the Pokémon from getting a burn."
41,omega-ruby-alpha-sapphire,Prevents the Pokémon from getting a burn.
41,platinum,Prevents the Pokémon from getting a burn.
41,ruby-sapphire,Prevents burns.
41,scarlet-violet,The Pokémon's water veil prevents it from being burned.
41,sun-moon,"The Pokémon is covered with a water veil, which prevents the Pokémon from getting a burn."
41,sword-shield,"The Pokémon is covered with a water veil, which prevents the Pokémon from getting a burn."
41,ultra-sun-ultra-moon,"The Pokémon is covered with a water veil, which prevents the Pokémon from getting a burn."
41,x-y,Prevents the Pokémon from getting a burn.
42,black-2-white-2,Prevents Steel-type Pokémon from escaping.
42,black-white,Prevents Steel-type Pokémon from escaping.
42,diamond-pearl,Prevents Steel-type Pokémon from escaping.
42,emerald,Traps STEEL-type POKéMON.
42,firered-leafgreen,Traps STEEL-type POKéMON.
42,heartgold-soulsilver,Prevents Steel-type Pokémon from escaping.
42,lets-go-pikachu-lets-go-eevee,Prevents Steel-type Pokémon from escaping using its magnetic force.
42,omega-ruby-alpha-sapphire,Prevents Steel-type Pokémon from escaping.
42,platinum,Prevents Steel-type Pokémon from escaping.
42,ruby-sapphire,Traps STEEL-type POKéMON.
42,scarlet-violet,Prevents Steel-type Pokémon from fleeing by pulling them in with magnetism.
42,sun-moon,Prevents Steel-type Pokémon from escaping using its magnetic force.
42,sword-shield,Prevents Steel-type Pokémon from escaping using its magnetic force.
42,ultra-sun-ultra-moon,Prevents Steel-type Pokémon from escaping using its magnetic force.
42,x-y,Prevents Steel-type Pokémon from escaping.
43,black-2-white-2,Gives full immunity to all sound-based moves.
43,black-white,Gives full immunity to all sound-based moves.
43,diamond-pearl,Gives full immunity to all sound-based moves.
43,emerald,Avoids sound-based moves.
43,firered-leafgreen,Avoids sound-based moves.
43,heartgold-soulsilver,Gives full immunity to all sound-based moves.
43,lets-go-pikachu-lets-go-eevee,Soundproofing gives the Pokémon full immunity to all sound-based moves.
43,omega-ruby-alpha-sapphire,Gives full immunity to all sound-based moves.
43,platinum,Gives full immunity to all sound-based moves.
43,ruby-sapphire,Avoids sound-based moves.
43,scarlet-violet,Soundproofing gives the Pokémon full immunity to all sound-based moves.
43,sun-moon,Soundproofing of the Pokémon itself gives full immunity to all sound-based moves.
43,sword-shield,Soundproofing gives the Pokémon full immunity to all sound-based moves.
43,ultra-sun-ultra-moon,Soundproofing of the Pokémon itself gives full immunity to all sound-based moves.
43,x-y,Gives full immunity to all sound-based moves.
44,black-2-white-2,The Pokémon gradually regains HP in rain.
44,black-white,The Pokémon gradually regains HP in rain.
44,diamond-pearl,The Pokémon gradually recovers HP in rain.
44,emerald,Slight HP recovery in rain.
44,firered-leafgreen,Slight HP recovery in rain.
44,heartgold-soulsilver,The Pokémon gradually recovers HP in rain.
44,lets-go-pikachu-lets-go-eevee,The Pokémon gradually regains HP in rain.
44,omega-ruby-alpha-sapphire,The Pokémon gradually regains HP in rain.
44,platinum,The Pokémon gradually recovers HP in rain.
44,ruby-sapphire,Slight HP recovery in rain.
44,scarlet-violet,The Pokémon gradually regains HP in rain.
44,sun-moon,The Pokémon gradually regains HP in rain.
44,sword-shield,The Pokémon gradually regains HP in rain.
44,ultra-sun-ultra-moon,The Pokémon gradually regains HP in rain.
44,x-y,The Pokémon gradually regains HP in rain.
